,close,high,low,open,volume
2019-01-02 12:02:10+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:02:20+00:00,65.66,65.66,65.63,65.63,2
2019-01-02 12:02:30+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 12:02:40+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 12:02:50+00:00,65.7,65.72,65.7,65.72,5
2019-01-02 12:03:00+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:03:10+00:00,65.71,65.71,65.71,65.71,3
2019-01-02 12:03:20+00:00,65.68,65.7,65.68,65.7,3
2019-01-02 12:03:30+00:00,65.71,65.71,65.71,65.71,6
2019-01-02 12:03:40+00:00,65.71,65.71,65.71,65.71,0
2019-01-02 12:03:50+00:00,65.71,65.71,65.71,65.71,0
2019-01-02 12:04:00+00:00,65.7,65.71,65.69,65.71,11
2019-01-02 12:04:10+00:00,65.68,65.69,65.68,65.69,2
2019-01-02 12:04:20+00:00,65.68,65.68,65.67,65.68,5
2019-01-02 12:04:30+00:00,65.68,65.68,65.68,65.68,0
2019-01-02 12:04:40+00:00,65.68,65.7,65.68,65.7,2
2019-01-02 12:04:50+00:00,65.67,65.67,65.67,65.67,3
2019-01-02 12:05:00+00:00,65.7,65.7,65.7,65.7,4
2019-01-02 12:05:10+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:05:20+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:05:30+00:00,65.71,65.71,65.69,65.69,4
2019-01-02 12:05:40+00:00,65.73,65.73,65.73,65.73,2
2019-01-02 12:05:50+00:00,65.73,65.73,65.73,65.73,0
2019-01-02 12:06:00+00:00,65.72,65.74,65.72,65.72,5
2019-01-02 12:06:10+00:00,65.75,65.75,65.72,65.72,4
2019-01-02 12:06:20+00:00,65.81,65.81,65.78,65.78,2
2019-01-02 12:06:30+00:00,65.81,65.81,65.81,65.81,2
2019-01-02 12:06:40+00:00,65.81,65.81,65.81,65.81,0
2019-01-02 12:06:50+00:00,65.65,65.77,65.65,65.77,44
2019-01-02 12:07:00+00:00,65.71,65.71,65.67,65.67,20
2019-01-02 12:07:10+00:00,65.7,65.72,65.7,65.72,4
2019-01-02 12:07:20+00:00,65.73,65.75,65.7,65.7,5
2019-01-02 12:07:30+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 12:07:40+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 12:07:50+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 12:08:00+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 12:08:10+00:00,65.74,65.74,65.74,65.74,2
2019-01-02 12:08:20+00:00,65.72,65.73,65.71,65.73,4
2019-01-02 12:08:30+00:00,65.72,65.72,65.72,65.72,0
2019-01-02 12:08:40+00:00,65.71,65.71,65.71,65.71,2
2019-01-02 12:08:50+00:00,65.69,65.69,65.69,65.69,1
2019-01-02 12:09:00+00:00,65.69,65.69,65.69,65.69,0
2019-01-02 12:09:10+00:00,65.67,65.69,65.67,65.67,4
2019-01-02 12:09:20+00:00,65.64,65.67,65.64,65.67,3
2019-01-02 12:09:30+00:00,65.64,65.64,65.64,65.64,0
2019-01-02 12:09:40+00:00,65.64,65.64,65.64,65.64,0
2019-01-02 12:09:50+00:00,65.65,65.65,65.65,65.65,16
2019-01-02 12:10:00+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:10:10+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:10:20+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:10:30+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:10:40+00:00,65.65,65.67,65.65,65.67,4
2019-01-02 12:10:50+00:00,65.64,65.65,65.64,65.65,5
2019-01-02 12:11:00+00:00,65.64,65.64,65.64,65.64,0
2019-01-02 12:11:10+00:00,65.66,65.66,65.66,65.66,1
2019-01-02 12:11:20+00:00,65.64,65.65,65.64,65.65,5
2019-01-02 12:11:30+00:00,65.64,65.64,65.64,65.64,0
2019-01-02 12:11:40+00:00,65.64,65.64,65.63,65.63,9
2019-01-02 12:11:50+00:00,65.64,65.64,65.64,65.64,1
2019-01-02 12:12:00+00:00,65.64,65.64,65.64,65.64,2
2019-01-02 12:12:10+00:00,65.64,65.64,65.64,65.64,0
2019-01-02 12:12:20+00:00,65.61,65.62,65.61,65.62,6
2019-01-02 12:12:30+00:00,65.63,65.63,65.63,65.63,2
2019-01-02 12:12:40+00:00,65.63,65.63,65.63,65.63,1
2019-01-02 12:12:50+00:00,65.62,65.63,65.62,65.63,4
2019-01-02 12:13:00+00:00,65.63,65.63,65.63,65.63,2
2019-01-02 12:13:10+00:00,65.63,65.63,65.63,65.63,0
2019-01-02 12:13:20+00:00,65.64,65.64,65.63,65.63,4
2019-01-02 12:13:30+00:00,65.66,65.66,65.65,65.65,2
2019-01-02 12:13:40+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 12:13:50+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 12:14:00+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 12:14:10+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 12:14:20+00:00,65.65,65.65,65.64,65.65,5
2019-01-02 12:14:30+00:00,65.67,65.67,65.67,65.67,1
2019-01-02 12:14:40+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 12:14:50+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 12:15:00+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 12:15:10+00:00,65.63,65.63,65.63,65.63,1
2019-01-02 12:15:20+00:00,65.67,65.67,65.65,65.65,3
2019-01-02 12:15:30+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 12:15:40+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 12:15:50+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 12:16:00+00:00,65.63,65.65,65.63,65.65,13
2019-01-02 12:16:10+00:00,65.63,65.63,65.63,65.63,1
2019-01-02 12:16:20+00:00,65.62,65.63,65.62,65.62,3
2019-01-02 12:16:30+00:00,65.61,65.61,65.61,65.61,1
2019-01-02 12:16:40+00:00,65.59,65.6,65.58,65.6,6
2019-01-02 12:16:50+00:00,65.59,65.59,65.58,65.59,0
2019-01-02 12:17:00+00:00,65.63,65.64,65.6,65.62,14
2019-01-02 12:17:10+00:00,65.63,65.63,65.63,65.63,0
2019-01-02 12:17:20+00:00,65.65,65.65,65.65,65.65,1
2019-01-02 12:17:30+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:17:40+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:17:50+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:18:00+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:18:10+00:00,65.65,65.65,65.65,65.65,0
2019-01-02 12:18:20+00:00,65.63,65.63,65.62,65.62,3
2019-01-02 12:18:30+00:00,65.64,65.64,65.64,65.64,2
2019-01-02 12:18:40+00:00,65.66,65.66,65.65,65.66,1
2019-01-02 12:18:50+00:00,65.66,65.68,65.66,65.68,2
2019-01-02 12:19:00+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 12:19:10+00:00,65.66,65.66,65.66,65.66,0
2019-01-02 12:19:20+00:00,65.72,65.72,65.72,65.72,1
2019-01-02 12:19:30+00:00,65.7,65.74,65.7,65.74,3
2019-01-02 12:19:40+00:00,65.71,65.71,65.71,65.71,2
2019-01-02 12:19:50+00:00,65.71,65.71,65.71,65.71,0
2019-01-02 12:20:00+00:00,65.71,65.71,65.71,65.71,0
2019-01-02 12:20:10+00:00,65.71,65.71,65.71,65.71,0
2019-01-02 12:20:20+00:00,65.68,65.68,65.68,65.68,1
2019-01-02 12:20:30+00:00,65.7,65.71,65.69,65.69,14
2019-01-02 12:20:40+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:20:50+00:00,65.69,65.71,65.69,65.71,2
2019-01-02 12:21:00+00:00,65.7,65.7,65.7,65.7,4
2019-01-02 12:21:10+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:21:20+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:21:30+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:21:40+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:21:50+00:00,65.7,65.7,65.7,65.7,6
2019-01-02 12:22:00+00:00,65.67,65.68,65.67,65.68,6
2019-01-02 12:22:10+00:00,65.65,65.67,65.65,65.67,2
2019-01-02 12:22:20+00:00,65.64,65.64,65.64,65.64,4
2019-01-02 12:22:30+00:00,65.6,65.62,65.6,65.62,3
2019-01-02 12:22:40+00:00,65.64,65.64,65.6,65.6,3
2019-01-02 12:22:50+00:00,65.63,65.63,65.63,65.63,1
2019-01-02 12:23:00+00:00,65.63,65.63,65.63,65.63,0
2019-01-02 12:23:10+00:00,65.68,65.68,65.65,65.65,5
2019-01-02 12:23:20+00:00,65.68,65.68,65.68,65.68,0
2019-01-02 12:23:30+00:00,65.68,65.68,65.68,65.68,0
2019-01-02 12:23:40+00:00,65.68,65.68,65.68,65.68,0
2019-01-02 12:23:50+00:00,65.68,65.68,65.68,65.68,1
2019-01-02 12:24:00+00:00,65.66,65.68,65.66,65.68,2
2019-01-02 12:24:10+00:00,65.68,65.68,65.68,65.68,1
2019-01-02 12:24:20+00:00,65.67,65.67,65.67,65.67,1
2019-01-02 12:24:30+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 12:24:40+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 12:24:50+00:00,65.67,65.67,65.67,65.67,0
2019-01-02 12:25:00+00:00,65.7,65.7,65.69,65.69,3
2019-01-02 12:25:10+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:25:20+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:25:30+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:25:40+00:00,65.69,65.69,65.69,65.69,2
2019-01-02 12:25:50+00:00,65.7,65.7,65.7,65.7,1
2019-01-02 12:26:00+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 12:26:10+00:00,65.69,65.69,65.69,65.69,1
2019-01-02 12:26:20+00:00,65.69,65.69,65.69,65.69,0
2019-01-02 12:26:30+00:00,65.69,65.69,65.69,65.69,0
2019-01-02 12:26:40+00:00,65.69,65.69,65.69,65.69,0
2019-01-02 12:26:50+00:00,65.69,65.69,65.69,65.69,0
2019-01-02 12:27:00+00:00,65.69,65.69,65.69,65.69,0
2019-01-02 12:27:10+00:00,65.7,65.7,65.7,65.7,2
2019-01-02 12:27:20+00:00,65.7,65.7,65.7,65.7,2
2019-01-02 12:27:30+00:00,65.72,65.72,65.69,65.71,41
2019-01-02 12:27:40+00:00,65.72,65.72,65.72,65.72,3
2019-01-02 12:27:50+00:00,65.72,65.72,65.72,65.72,0
2019-01-02 12:28:00+00:00,65.72,65.72,65.72,65.72,0
2019-01-02 12:28:10+00:00,65.73,65.73,65.73,65.73,1
2019-01-02 12:28:20+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 12:28:30+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 12:28:40+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 12:28:50+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 12:29:00+00:00,65.73,65.73,65.73,65.73,2
2019-01-02 12:29:10+00:00,65.73,65.73,65.73,65.73,0
2019-01-02 12:29:20+00:00,65.73,65.73,65.73,65.73,0
2019-01-02 12:29:30+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 12:29:40+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 12:29:50+00:00,65.74,65.74,65.74,65.74,3
2019-01-02 12:30:00+00:00,65.73,65.73,65.73,65.73,3
2019-01-02 12:30:10+00:00,65.73,65.73,65.73,65.73,0
2019-01-02 12:30:20+00:00,65.74,65.76,65.74,65.74,6
2019-01-02 12:30:30+00:00,65.74,65.74,65.74,65.74,0
2019-01-02 12:30:40+00:00,65.74,65.74,65.74,65.74,0
2019-01-02 12:30:50+00:00,65.76,65.76,65.76,65.76,1
2019-01-02 12:31:00+00:00,65.78,65.78,65.75,65.76,4
2019-01-02 12:31:10+00:00,65.8,65.8,65.79,65.8,12
2019-01-02 12:31:20+00:00,65.81,65.81,65.79,65.81,14
2019-01-02 12:31:30+00:00,65.79,65.8,65.79,65.8,4
2019-01-02 12:31:40+00:00,65.77,65.78,65.77,65.77,1
2019-01-02 12:31:50+00:00,65.79,65.79,65.79,65.79,21
2019-01-02 12:32:00+00:00,65.77,65.78,65.77,65.78,2
2019-01-02 12:32:10+00:00,65.77,65.77,65.77,65.77,0
2019-01-02 12:32:20+00:00,65.77,65.77,65.77,65.77,0
2019-01-02 12:32:30+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 12:32:40+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 12:32:50+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 12:33:00+00:00,65.73,65.73,65.73,65.73,1
2019-01-02 12:33:10+00:00,65.74,65.74,65.74,65.74,1
2019-01-02 12:33:20+00:00,65.75,65.75,65.75,65.75,4
2019-01-02 12:33:30+00:00,65.77,65.77,65.75,65.75,2
2019-01-02 12:33:40+00:00,65.77,65.77,65.77,65.77,0
2019-01-02 12:33:50+00:00,65.77,65.78,65.77,65.78,2
2019-01-02 12:34:00+00:00,65.77,65.77,65.77,65.77,0
2019-01-02 12:34:10+00:00,65.78,65.78,65.78,65.78,3
2019-01-02 12:34:20+00:00,65.78,65.78,65.78,65.78,2
2019-01-02 12:34:30+00:00,65.78,65.78,65.78,65.78,0
2019-01-02 12:34:40+00:00,65.78,65.78,65.78,65.78,0
2019-01-02 12:34:50+00:00,65.78,65.78,65.78,65.78,0
2019-01-02 12:35:00+00:00,65.78,65.78,65.78,65.78,0
2019-01-02 12:35:10+00:00,65.73,65.77,65.73,65.75,27
2019-01-02 12:35:20+00:00,65.73,65.73,65.73,65.73,0
2019-01-02 12:35:30+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 12:35:40+00:00,65.76,65.76,65.76,65.76,1
2019-01-02 12:35:50+00:00,65.74,65.76,65.74,65.76,5
2019-01-02 12:36:00+00:00,65.74,65.74,65.74,65.74,0
2019-01-02 12:36:10+00:00,65.77,65.77,65.76,65.76,6
2019-01-02 12:36:20+00:00,65.81,65.84,65.77,65.77,15
2019-01-02 12:36:30+00:00,65.85,65.85,65.83,65.83,6
2019-01-02 12:36:40+00:00,65.84,65.84,65.84,65.84,1
2019-01-02 12:36:50+00:00,65.88,65.88,65.85,65.85,3
2019-01-02 12:37:00+00:00,65.88,65.88,65.87,65.88,3
2019-01-02 12:37:10+00:00,65.9,65.9,65.88,65.89,2
2019-01-02 12:37:20+00:00,65.9,65.9,65.9,65.9,0
2019-01-02 12:37:30+00:00,65.9,65.9,65.9,65.9,0
2019-01-02 12:37:40+00:00,65.9,65.9,65.9,65.9,0
2019-01-02 12:37:50+00:00,65.92,65.92,65.89,65.89,2
2019-01-02 12:38:00+00:00,65.95,65.96,65.95,65.96,3
2019-01-02 12:38:10+00:00,65.95,65.95,65.95,65.95,0
2019-01-02 12:38:20+00:00,65.95,65.95,65.95,65.95,0
2019-01-02 12:38:30+00:00,65.95,65.95,65.94,65.95,29
2019-01-02 12:38:40+00:00,65.93,65.93,65.92,65.92,5
2019-01-02 12:38:50+00:00,65.93,65.93,65.93,65.93,0
2019-01-02 12:39:00+00:00,65.92,65.93,65.92,65.92,2
2019-01-02 12:39:10+00:00,65.92,65.94,65.92,65.92,4
2019-01-02 12:39:20+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 12:39:30+00:00,65.92,65.92,65.92,65.92,1
2019-01-02 12:39:40+00:00,65.94,65.94,65.94,65.94,3
2019-01-02 12:39:50+00:00,65.96,65.96,65.96,65.96,1
2019-01-02 12:40:00+00:00,65.93,65.93,65.92,65.93,3
2019-01-02 12:40:10+00:00,65.92,65.92,65.92,65.92,1
2019-01-02 12:40:20+00:00,65.94,65.94,65.93,65.94,9
2019-01-02 12:40:30+00:00,65.94,65.95,65.94,65.94,7
2019-01-02 12:40:40+00:00,65.93,65.94,65.93,65.94,3
2019-01-02 12:40:50+00:00,65.92,65.92,65.92,65.92,1
2019-01-02 12:41:00+00:00,65.9,65.91,65.9,65.91,2
2019-01-02 12:41:10+00:00,65.89,65.89,65.89,65.89,1
2019-01-02 12:41:20+00:00,65.89,65.89,65.89,65.89,0
2019-01-02 12:41:30+00:00,65.89,65.89,65.89,65.89,2
2019-01-02 12:41:40+00:00,65.91,65.93,65.91,65.91,4
2019-01-02 12:41:50+00:00,65.94,65.94,65.94,65.94,1
2019-01-02 12:42:00+00:00,65.94,65.94,65.94,65.94,0
2019-01-02 12:42:10+00:00,65.95,65.95,65.95,65.95,3
2019-01-02 12:42:20+00:00,65.93,65.93,65.93,65.93,2
2019-01-02 12:42:30+00:00,65.91,65.91,65.91,65.91,1
2019-01-02 12:42:40+00:00,65.91,65.91,65.91,65.91,0
2019-01-02 12:42:50+00:00,65.91,65.91,65.91,65.91,0
2019-01-02 12:43:00+00:00,65.9,65.9,65.89,65.89,2
2019-01-02 12:43:10+00:00,65.9,65.9,65.9,65.9,2
2019-01-02 12:43:20+00:00,65.9,65.9,65.9,65.9,0
2019-01-02 12:43:30+00:00,65.88,65.89,65.88,65.89,5
2019-01-02 12:43:40+00:00,65.9,65.91,65.89,65.89,7
2019-01-02 12:43:50+00:00,65.9,65.9,65.9,65.9,0
2019-01-02 12:44:00+00:00,65.87,65.87,65.87,65.87,1
2019-01-02 12:44:10+00:00,65.87,65.87,65.87,65.87,0
2019-01-02 12:44:20+00:00,65.87,65.87,65.87,65.87,0
2019-01-02 12:44:30+00:00,65.87,65.87,65.87,65.87,0
2019-01-02 12:44:40+00:00,65.91,65.91,65.87,65.87,4
2019-01-02 12:44:50+00:00,65.9,65.9,65.9,65.9,1
2019-01-02 12:45:00+00:00,65.9,65.9,65.9,65.9,0
2019-01-02 12:45:10+00:00,65.91,65.92,65.91,65.91,5
2019-01-02 12:45:20+00:00,65.92,65.92,65.92,65.92,4
2019-01-02 12:45:30+00:00,65.92,65.92,65.9,65.9,2
2019-01-02 12:45:40+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 12:45:50+00:00,65.98,65.99,65.93,65.93,4
2019-01-02 12:46:00+00:00,65.96,65.96,65.96,65.96,1
2019-01-02 12:46:10+00:00,65.96,65.96,65.96,65.96,0
2019-01-02 12:46:20+00:00,65.96,65.96,65.96,65.96,0
2019-01-02 12:46:30+00:00,65.96,65.96,65.96,65.96,0
2019-01-02 12:46:40+00:00,65.96,65.96,65.96,65.96,0
2019-01-02 12:46:50+00:00,65.97,65.97,65.96,65.97,5
2019-01-02 12:47:00+00:00,65.98,65.98,65.98,65.98,4
2019-01-02 12:47:10+00:00,65.98,65.98,65.98,65.98,0
2019-01-02 12:47:20+00:00,65.94,65.99,65.94,65.99,11
2019-01-02 12:47:30+00:00,65.94,65.94,65.94,65.94,0
2019-01-02 12:47:40+00:00,65.94,65.94,65.94,65.94,2
2019-01-02 12:47:50+00:00,65.9,65.9,65.9,65.9,2
2019-01-02 12:48:00+00:00,65.92,65.92,65.92,65.92,3
2019-01-02 12:48:10+00:00,65.92,65.92,65.92,65.92,3
2019-01-02 12:48:20+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 12:48:30+00:00,65.92,65.92,65.91,65.92,5
2019-01-02 12:48:40+00:00,65.93,65.93,65.91,65.92,6
2019-01-02 12:48:50+00:00,65.89,65.91,65.89,65.91,5
2019-01-02 12:49:00+00:00,65.88,65.89,65.88,65.89,2
2019-01-02 12:49:10+00:00,65.9,65.9,65.89,65.9,1
2019-01-02 12:49:20+00:00,65.86,65.88,65.86,65.88,9
2019-01-02 12:49:30+00:00,65.86,65.86,65.86,65.86,2
2019-01-02 12:49:40+00:00,65.86,65.86,65.86,65.86,0
2019-01-02 12:49:50+00:00,65.89,65.89,65.88,65.88,9
2019-01-02 12:50:00+00:00,65.9,65.9,65.9,65.9,1
2019-01-02 12:50:10+00:00,65.89,65.89,65.89,65.89,2
2019-01-02 12:50:20+00:00,65.91,65.91,65.91,65.91,1
2019-01-02 12:50:30+00:00,65.91,65.91,65.91,65.91,0
2019-01-02 12:50:40+00:00,65.91,65.91,65.91,65.91,0
2019-01-02 12:50:50+00:00,65.93,65.93,65.91,65.91,3
2019-01-02 12:51:00+00:00,65.93,65.93,65.93,65.93,0
2019-01-02 12:51:10+00:00,65.93,65.93,65.93,65.93,0
2019-01-02 12:51:20+00:00,65.92,65.93,65.92,65.93,3
2019-01-02 12:51:30+00:00,65.92,65.92,65.92,65.92,1
2019-01-02 12:51:40+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 12:51:50+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 12:52:00+00:00,65.89,65.89,65.88,65.88,3
2019-01-02 12:52:10+00:00,65.89,65.89,65.89,65.89,0
2019-01-02 12:52:20+00:00,65.94,65.94,65.92,65.92,3
2019-01-02 12:52:30+00:00,65.94,65.94,65.94,65.94,0
2019-01-02 12:52:40+00:00,65.94,65.95,65.94,65.95,4
2019-01-02 12:52:50+00:00,65.92,65.92,65.92,65.92,1
2019-01-02 12:53:00+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 12:53:10+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 12:53:20+00:00,65.91,65.92,65.91,65.92,3
2019-01-02 12:53:30+00:00,65.9,65.9,65.9,65.9,1
2019-01-02 12:53:40+00:00,65.91,65.91,65.91,65.91,3
2019-01-02 12:53:50+00:00,65.94,65.94,65.94,65.94,1
2019-01-02 12:54:00+00:00,65.94,65.94,65.94,65.94,0
2019-01-02 12:54:10+00:00,65.94,65.94,65.94,65.94,0
2019-01-02 12:54:20+00:00,65.94,65.94,65.94,65.94,0
2019-01-02 12:54:30+00:00,65.94,65.94,65.94,65.94,0
2019-01-02 12:54:40+00:00,65.96,65.96,65.94,65.95,2
2019-01-02 12:54:50+00:00,65.96,65.96,65.96,65.96,0
2019-01-02 12:55:00+00:00,65.98,65.99,65.97,65.97,3
2019-01-02 12:55:10+00:00,65.99,65.99,65.99,65.99,2
2019-01-02 12:55:20+00:00,66.0,66.0,66.0,66.0,2
2019-01-02 12:55:30+00:00,65.98,65.98,65.98,65.98,1
2019-01-02 12:55:40+00:00,65.98,65.98,65.98,65.98,1
2019-01-02 12:55:50+00:00,65.94,65.96,65.94,65.96,2
2019-01-02 12:56:00+00:00,65.94,65.94,65.94,65.94,0
2019-01-02 12:56:10+00:00,65.98,65.98,65.98,65.98,3
2019-01-02 12:56:20+00:00,66.01,66.01,66.0,66.0,2
2019-01-02 12:56:30+00:00,66.04,66.04,66.04,66.04,1
2019-01-02 12:56:40+00:00,66.05,66.05,66.05,66.05,2
2019-01-02 12:56:50+00:00,66.05,66.05,66.05,66.05,2
2019-01-02 12:57:00+00:00,66.03,66.04,66.03,66.03,1
2019-01-02 12:57:10+00:00,66.05,66.05,66.05,66.05,9
2019-01-02 12:57:20+00:00,66.1,66.1,66.09,66.1,5
2019-01-02 12:57:30+00:00,66.1,66.1,66.1,66.1,0
2019-01-02 12:57:40+00:00,66.1,66.1,66.1,66.1,0
2019-01-02 12:57:50+00:00,66.07,66.09,66.07,66.09,17
2019-01-02 12:58:00+00:00,66.09,66.09,66.07,66.07,8
2019-01-02 12:58:10+00:00,66.11,66.11,66.1,66.1,3
2019-01-02 12:58:20+00:00,66.11,66.11,66.11,66.11,0
2019-01-02 12:58:30+00:00,66.11,66.11,66.11,66.11,0
2019-01-02 12:58:40+00:00,66.07,66.07,66.07,66.07,1
2019-01-02 12:58:50+00:00,66.07,66.07,66.07,66.07,1
2019-01-02 12:59:00+00:00,66.06,66.06,66.06,66.06,7
2019-01-02 12:59:10+00:00,66.07,66.07,66.06,66.06,6
2019-01-02 12:59:20+00:00,66.07,66.07,66.07,66.07,0
2019-01-02 12:59:30+00:00,66.05,66.06,66.05,66.06,2
2019-01-02 12:59:40+00:00,66.06,66.07,66.06,66.06,15
2019-01-02 12:59:50+00:00,66.07,66.07,66.07,66.07,1
2019-01-02 13:00:00+00:00,66.07,66.07,66.07,66.07,0
2019-01-02 13:00:10+00:00,66.09,66.09,66.09,66.09,4
2019-01-02 13:00:20+00:00,66.09,66.09,66.09,66.09,0
2019-01-02 13:00:30+00:00,66.09,66.09,66.09,66.09,0
2019-01-02 13:00:40+00:00,66.09,66.09,66.09,66.09,0
2019-01-02 13:00:50+00:00,66.08,66.08,66.08,66.08,2
2019-01-02 13:01:00+00:00,66.12,66.12,66.09,66.09,10
2019-01-02 13:01:10+00:00,66.11,66.12,66.11,66.12,7
2019-01-02 13:01:20+00:00,66.11,66.12,66.1,66.12,4
2019-01-02 13:01:30+00:00,66.13,66.13,66.13,66.13,1
2019-01-02 13:01:40+00:00,66.13,66.13,66.13,66.13,1
2019-01-02 13:01:50+00:00,66.13,66.13,66.13,66.13,0
2019-01-02 13:02:00+00:00,66.13,66.13,66.13,66.13,0
2019-01-02 13:02:10+00:00,66.13,66.13,66.11,66.12,13
2019-01-02 13:02:20+00:00,66.12,66.13,66.12,66.12,3
2019-01-02 13:02:30+00:00,66.12,66.12,66.12,66.12,0
2019-01-02 13:02:40+00:00,66.12,66.12,66.12,66.12,0
2019-01-02 13:02:50+00:00,66.11,66.11,66.09,66.09,4
2019-01-02 13:03:00+00:00,66.11,66.12,66.1,66.1,6
2019-01-02 13:03:10+00:00,66.09,66.09,66.09,66.09,3
2019-01-02 13:03:20+00:00,66.07,66.07,66.07,66.07,1
2019-01-02 13:03:30+00:00,66.07,66.07,66.07,66.07,0
2019-01-02 13:03:40+00:00,66.08,66.08,66.08,66.08,1
2019-01-02 13:03:50+00:00,66.08,66.08,66.08,66.08,0
2019-01-02 13:04:00+00:00,66.1,66.1,66.09,66.09,4
2019-01-02 13:04:10+00:00,66.09,66.09,66.09,66.09,1
2019-01-02 13:04:20+00:00,66.09,66.09,66.09,66.09,2
2019-01-02 13:04:30+00:00,66.08,66.08,66.08,66.08,1
2019-01-02 13:04:40+00:00,66.08,66.08,66.08,66.08,0
2019-01-02 13:04:50+00:00,66.09,66.09,66.09,66.09,2
2019-01-02 13:05:00+00:00,66.1,66.1,66.1,66.1,1
2019-01-02 13:05:10+00:00,66.14,66.14,66.13,66.13,4
2019-01-02 13:05:20+00:00,66.14,66.14,66.14,66.14,0
2019-01-02 13:05:30+00:00,66.13,66.13,66.13,66.13,1
2019-01-02 13:05:40+00:00,66.13,66.13,66.13,66.13,0
2019-01-02 13:05:50+00:00,66.19,66.19,66.17,66.17,2
2019-01-02 13:06:00+00:00,66.17,66.21,66.16,66.19,135
2019-01-02 13:06:10+00:00,66.13,66.16,66.13,66.16,19
2019-01-02 13:06:20+00:00,66.13,66.13,66.1,66.12,51
2019-01-02 13:06:30+00:00,66.12,66.12,66.12,66.12,2
2019-01-02 13:06:40+00:00,66.12,66.12,66.12,66.12,0
2019-01-02 13:06:50+00:00,66.12,66.13,66.12,66.13,3
2019-01-02 13:07:00+00:00,66.12,66.12,66.12,66.12,0
2019-01-02 13:07:10+00:00,66.13,66.13,66.13,66.13,1
2019-01-02 13:07:20+00:00,66.13,66.13,66.13,66.13,0
2019-01-02 13:07:30+00:00,66.12,66.12,66.12,66.12,3
2019-01-02 13:07:40+00:00,66.13,66.13,66.11,66.12,8
2019-01-02 13:07:50+00:00,66.14,66.14,66.12,66.13,12
2019-01-02 13:08:00+00:00,66.14,66.14,66.14,66.14,0
2019-01-02 13:08:10+00:00,66.14,66.14,66.14,66.14,0
2019-01-02 13:08:20+00:00,66.16,66.16,66.16,66.16,1
2019-01-02 13:08:30+00:00,66.18,66.18,66.16,66.16,9
